Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	"Ibanez,Salvador;Gil-T.,Felipe"	"Contribution to the knowledge of Agrodiaetus violetae Gomez-Bustillo, Exposito & Martinez, 1979 sensu lato, an endemic Iberian species; new localities and first records for Sierra Nevada and Almeria Province (S. Spain). (Lepidoptera, Lycaenidae)."	Atalanta (Marktleuthen)	 	2012	Aug-12	43	01-Feb	91	94	"Anatomy & Morphology;Zoology;Reproductive Biology;Agrodiaetus violetae;Agrodiaetus violetae subbaeticus [General morphology / / new record;systematics] [Markings / / ] [Sex differences / / ] [Spain / / biology;distribution]."	New localities (within 8 new UTM 10 x 10 km grids) of the Iberian endemic Agrodiaetus violetae Gomez-Bustillo, Exposito & Martinez, 1979 (s. l.) are recorded for Almeria, Granada and Jaen provinces (SE. Iberian Peninsula, Spain). We report the first records for the Province of Almeria, as well as for the Sierra Nevada and the Sierra de Gador: localities ascribed provisionally to the nominal subspecies (only o'er are available for the study). Also in the aim for a wider comprehension of this species (sensu lato), we inform of its currently known distribution, new taxonomic data recently published, morphological comparison (adults and larvae) of the nominal subspecies and subspecies subbaeticus Gil-T. & Gil-Uceda, 2005, and an ecological synthesis.	"PT: J BD: General morphology; Colour and luminescence; Colour; Reproduction; Land    zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR15106042681"	 		 	 	 	 				 	0171-0079	 	"Ibanez, Salvador; C/ General Tamayo, 8, 1-B, E-04004 Almeria, Spain, Spain."	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Ibanez,Salvador;Gil-T.,Felipe"	First records of the endemic Polyommatus golgus (Huebner, 1913) and Agriades zullichi (Hemming, 1933) in Almeria province (E. Sierra Nevada, S. Spain) (Lepidoptera, Lycaenidae).	Atalanta (Marktleuthen)	 	2009	Juli 2009	40	01-Feb	191	192	"Zoology;Agriades zullichi;Polyommatus golgus [Spain / Almeria / Distribution;new record]."	 	"PT: J BD: Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14609064557"	 		 	 	 	 				 	0171-0079	 	"Ibanez, Salvador; Apartado postal 3042, E-18080 Granada, Spain."	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Jeanne,C.	Carabiques nouveaux (5.	Bulletin Soc Ent France	 	1974	1974	79	03-Apr	66	71	Zoology	 	"PT: J BD: Systematics; Nomenclature; New taxa; Taxonomy; Key; UT: ZOOREC:ZOOR11100012517"	 		 	 	 	 				 	 	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Jeekel,C. A. W.	Notes on some Chilopoda from the Sierra Nevada, Spain.	Myriapod Memoranda	 	2003	2003	6	 	89	101	"Zoology;Chilopoda [Spain / Sierra Nevada / Annotated distribution records;new records & systematic accounts]."	 	"PT: J BD: Systematics; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14012067986"	 		 	 	 	 				 	 	 	"Jeekel, C.A.W.; Baerdijk 142, 5062 HV Oisterwijk, Netherlands, Netherlands."	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Jesus Lopez-Rodriguez,Manuel;Miguel Luzon-Ortega,Julio;Manuel Tierno de Figueroa,Jose"	On the biology of two high mountain populations of stoneflies (Plecoptera, Perlodidae) in the southern Iberian Peninsula.	Limnetica	 	2012	Dec-12	31	2	205	212	"Nutrition & Dietetics;Zoology;Developmental Biology;Isoperla nevada;Perlodes microcephalus [Feeding behaviour / / comparative study;nymph] [Life cycle / Life history / ] [Spain / Granada, Sierra Nevada, Puerto de Jeres / ]."	On the biology of two high mountain populations of stoneflies (Plecoptera, Perlodidae) in the southern Iberian Peninsula The life history of two species of Perlodidae stoneflies, Perlodes microcephalus (Pictet, 1833) and Isoperla nevada Aubert, 1952, are studied in a high mountain stream of the Sierra Nevada (Granada, Spain). Both species show a univoltine life cycle. The nymphal development of P. microcephalus occurs mainly in summer and autumn, and adults emerge at the end of spring. The embryonic development period is short, taking only two months. I. nevada develops and grows mainly during the summer, but the embryonic development period is even shorter. Despite both species having a relatively similar nymphal development period, P. microcephalus reaches a considerably larger size than I. nevada. The two taxa behave as predators, but P. microcephalus exhibits a wider prey spectrum. Thus, although I. nevada is more abundant in the studied stream, P. microcephalus appears to play a more important role as top predator.	"PT: J BD: Nutrition; Life cycle and development; Land zones; Palaearctic region;    Eurasia; Europe; UT: ZOOREC:ZOOR14906021806"	 		 	 	 	 				 	0213-8409	 	"Jesus Lopez-Rodriguez, Manuel; Univ Granada, Fac Ciencias, Campus Fuentenueva S-N, Granada, E-18071, Spain, Spain.; manujlr@ugr.es"	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Book, Whole	"Jimenez Guirado,D.;Calatayud,L.;Pena Santiago,R."	[Morphometrical analysis of the genus Anatonchus Cobb, 1916 (Nematoda, Mononchida) in Spain.]	 	 	1996	1996	 	 	115	 	"Anatomy & Morphology;Zoology;Anatonchus [Biometrics / / ] [Spain / / Sierra Nevada;Morphometric analysis]."	 	"PT: B BD: Biometrics; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR13300005857"	 		 	 	 	 				 	84-920828-4-4	 	"Jimenez Guirado, D.; Departamento de Biologia Animal, Facultad de Ciencias, Universidad de Cordoba, Avda. San Alberto Magno s/n, 14004 Cordoba, Spain, Spain."	 	 	 	DT: Book chapter	Analisis morfometrico del genero Anatonchus Cobb, 1916 (Nematoda, Mononchida) en Espana.	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Jose Bullejos,Francisco;Carrillo,Presentacion;Gorokhova,Elena;Manuel Medina-Sanchez,Juan;Villar-Argaiz,Manuel"	Nucleic Acid Content in Crustacean Zooplankton: Bridging Metabolic and Stoichiometric Predictions.	PLoS ONE	 	2014	Jan 21 2014	9	1	e86493	 	"Anatomy & Morphology;Zoology;Biochemistry & Molecular Biology;Developmental Biology;Environmental Sciences & Ecology;Marine & Freshwater Biology;Meteorology & Atmospheric Sciences;Alona affinis;Cyclops abyssorum;Daphnia longispina;Daphnia pulicaria;Diaptomus cyaneus;Eudiaptomus vulgaris;Mixodiaptomus laciniatus [Size / Body size / ] [Inorganic substances / Phosphorus content / ] [Nucleic acids / Nucleic acid content / ] [Growth rate / / ] [Lake / Mountain lakes / ] [Temperature / / ] [Spain / Pyrenees & Sierra Nevada mountains / ]."	Metabolic and stoichiometric theories of ecology have provided broad complementary principles to understand ecosystem processes across different levels of biological organization. We tested several of their cornerstone hypotheses by measuring the nucleic acid (NA) and phosphorus (P) content of crustacean zooplankton species in 22 high mountain lakes (Sierra Nevada and the Pyrenees mountains, Spain). The P-allocation hypothesis (PAH) proposes that the genome size is smaller in cladocerans than in copepods as a result of selection for fast growth towards P-allocation from DNA to RNA under P limitation. Consistent with the PAH, the RNA: DNA ratio was >8-fold higher in cladocerans than in copepods, although 'fast-growth' cladocerans did not always exhibit higher RNA and lower DNA contents in comparison to 'slow-growth' copepods. We also showed strong associations among growth rate, RNA, and total P content supporting the growth rate hypothesis, which predicts that fast-growing organisms have high P content because of the preferential allocation to P-rich ribosomal RNA. In addition, we found that ontogenetic variability in NA content of the copepod Mixodiaptomus laciniatus (intra-and interstage variability) was comparable to the interspecific variability across other zooplankton species. Further, according to the metabolic theory of ecology, temperature should enhance growth rate and hence RNA demands. RNA content in zooplankton was correlated with temperature, but the relationships were nutrient-dependent, with a positive correlation in nutrient-rich ecosystems and a negative one in those with scarce nutrients. Overall our results illustrate the mechanistic connections among organismal NA content, growth rate, nutrients and temperature, contributing to the conceptual unification of metabolic and stoichiometric theories.	"PT: J BD: Biometrics; Biochemistry; Life cycle and development; Development;    Growth; Habitat; Freshwater habitat; Lentic water; Abiotic factors;    Physical factors; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR15009043056"	 		 	 	 	 				 	1932-6203	 	"Jose Bullejos, Francisco; Univ Granada, Fac Sci, Granada, Spain, Spain.; fjbc@ugr.es"	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Jose Guerrero,Juan;Ortiz,Antonio S.;Maria Rubio,Rosa"	On the distribution of Idaea gelbrechti Hausmann, 2003 in the Ibero-Maghrebian region (Geometridae: Sterrhinae).	Nota Lepidopterologica	Nota Lepidopterol.	2012	Nov 15 2012	35	2	193	196	"Forestry;Zoology;Idaea gelbrechti [Forest and woodland / Pine & oak forest / Distribution;new record] [Europe / Iberian Peninsula / ]."	Idaea gelbrechti Hausmann, 2003 was described from specimens collected in Morocco, and later on it was discovered in Spain in 2010. This species is very similar to Idaea aversata (Linnaeus, 1758) and it might be its sister species. Also, I. gelbrechti seems to be one of those species that very often remain undetected or overlooked in public and private collections. New records in Southeastern Iberian Peninsula confirm its Ibero-Maghrebian distribution in habitats characterised by the presence of pine and oak forest and mountain shrubland above 1,100 mill altitude, with a meso and supramediterranean climatic biotype. This species seems to be monovoltine with records from the beginning of July in lower altitude sites through the end of August in Sierra Nevada at 1,700 m.	"PT: J BD: Habitat; Terrestrial habitat; Land zones; Palaearctic region; Eurasia; UT: ZOOREC:ZOOR14908030926"	 		 	 	 	 				 	0342-7536	 	"Jose Guerrero, Juan; Univ Murcia, Dept Zool & Antropol Fis, Campus Espinardo, Murcia, E-30071, Spain, Spain.; juanjogf@um.es"	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Lacourt,J.	Note sur quelques hymenopteres tenthredoides captures dans la Sierra-Nevada (Espagne), avec description d'une nouvelle espece du genre Tenthredo L.	Bulletin Soc Ent France	 	1973	1973	78	07-Aug	289	293	"Environmental Sciences & Ecology;Zoology;Tenthredinoidea [Population study / / ] [Spain / / Sierra Nevada]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Taxonomy; Ecology; Land zones;    Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR11000011627"	 		 	 	 	 				 	 	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Leclercq,J.	En vue d'une monographie du genre Lindenius Lepeletier & Brulle (Hymenoptera Sphecidae Crabroninae).	Bulletin de la Societe Royale des Sciences de Liege	 	1989	1989	58	6	419	444	"Zoology;Lindenius [Catalogues / / Old World;Annotated & systematic] [Land zones / / Annotated;systematic catalogue]. Lindenius afghanus;Lindenius pygmaeus bamianus [Afghanistan / / New taxa]. Lindenius guichardi [Morocco / / Oued Dra;New species]. Lindenius hamoni [Burkina / / Volta Rouge;New species] [Senegal / / Kedougou]. Lindenius sierrae [Spain / / Sierra Nevada;New species]. Lindenius tingriensis [China / / Tibet;Tingri;New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Taxonomy; Key; Documentation;    Publications; Land zones; Afrotropical region; Palaearctic region;    Africa; Eurasia; Asia; Europe; UT: ZOOREC:ZOOR12600057823"	 		 	 	 	 				 	0037-9565	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Liebanas,Gracia;Pena Santiago,Reyes"	Nematodes of the order Dorylaimida from Andalucia Oriental, Spain. The genus Nygolaimus Cobb, 1913. 2. Description of two new species.	Russian Journal of Nematology	 	1997	April 2 1997	5	1	7	16	"Zoology;Nygolaimus baeticus [Spain / / Jaen;Sierra de Segura;Los Campos & Puerto de Lezar;New species]. Nygolaimus similis [Spain / / Jaen;Andujar Natural Park & Granada;Sierra Nevada;New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Land zones; Palaearctic region;    Eurasia; Europe; UT: ZOOREC:ZOOR13400016924"	 		 	 	 	 				 	0869-6918	 	"Liebanas, Gracia; Dpto. Biologia Animal, Vegetal y Ecologia, Universidad de Jaen, Paraje ""Las Lagunillas"" s/n, Edificio no 5, Despacho 5309, E-23071 Jaen, Spain."	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Lopez-Colon,J. I.	Nuevos datos sobre Lucanidae y Melolonthidae de Sierra Nevada (Sur de la Peninsula Iberica) (Col.).	Nouvelle Revue d'Entomologie	Nouv.Rev.Entomol.	1992	1992	9	1	89	90	"Zoology;Pseudolucanus barbarossa;Rhizotrogus [Spain / / Sierra Nevada;Annotated records]."	 	"PT: J BD: Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12900052942"	 		 	 	 	 				 	0374-9797	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Lopez-Rodriguez,M. J.;Luzon-Ortega,J. M.;de Figueroa,J. M. Tierno"	"Contribution to the knowledge of the stoneflies (Insecta, Plecoptera) of the ""Parque Natural de las Sierras de Almijara, Tejeda y Alhama"" and surrounding areas (southeastern Spain), with special reference to its faunistic singularities."	Boletin de la SEA	 	2003	Octubre 2003	33	 	167	171	"Zoology;Plecoptera [Spain / Parque Natural de las Sierras de Almijara Tejeda y Alhama / Faunal list with notable records & importance of park conservation]."	"Fifteen stonefly species are recorded from the ""Parque Natural de las Sierras de Almijara, Tejeda y Alhama"" and surrounding areas, from where only one taxon (Isoperla nevada) had been recorded. The presence of the genus Marthamea is noteworthy, since it is considered as typical of middle-lower reaches and has disappeared from most of its European range. Iberian endemisms (Guadalgenus franzi, Isoperla cf. nevada, Siphonoperla baetica, Rhabdiopteryx christinae, Protonemura alcazaba and Leuctra iliberis) are frequent in the area, and among them Besdolus bicolor is particularly interesting because of its scarcity. Tyrrhenoleuctra cf. minuta is here recorded from Granada province for the first time. Finally, it must be pointed out that the presence of some species with scarce populations or in a pronounced decline at the global and/or regional level constitutes a weighty argument for the conservation of this Natural Park."	"PT: J BD: Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14003016182"	 		 	 	 	 				 	1134-6094	 	"Lopez-Rodriguez, M.J.; Departamento de Biologia Animal y Ecologia, Facultad de Ciencias, Universidad de Granada, 18071 Granada., Spain, Spain.; jmtdef@ugr.es"	 	 	 	DT: Article	Contribucion al conocimiento de los plecopteros (Insecta, Plecoptera) del Parque Natural de las Sierras de Almijara, Tejeda y Alhama y areas proximas (sureste de Espana), con especial referencia a sus singularidades faunisticas.	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Lucolli,Silvana	[Sierra Nevada and the monitoring of birds of prey through the 'Projeto Glochamore' (Global Change in Mountain Regions).]	Atualidades Ornitologicas	 	2008	Janeiro-Fevereiro 2008	141	 	4	6	"Biodiversity & Conservation;Environmental Sciences & Ecology;Zoology;Falconiformes;Strigiformes [Conservation measures / Species population monitoring programme / Mountain region] [Population censuses / Species population monitoring / Conservation programme] [Spain / Sierra Nevada / ]."	 	"PT: J BD: Conservation; Ecology; Population dynamics; Land zones; Palaearctic    region; Eurasia; Europe; UT: ZOOREC:ZOOR14406036181"	 		 	 	 	 				 	0104-2386	 	 	 	 	 	DT: Article	Serra Nevada e o monitoramento de aves de rapina atraves do Projeto Glochamore (Global Change in Mountain Regions).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Madero Montero,A.;Tinaut Ranera,A."	Fenologia de los vespidos (Hym. Vespidae) en Sierra Nevada (Granada, Espana).	Boletin de la Asociacion Espanola de Entomologia	Bol.Asoc.Esp.Entomol.	1987	1987	11	 	159	169	"Environmental Sciences & Ecology;Zoology;Vespidae [Community structure / / Altitudinal influences] [Mountain habitat / / Altitude influence on community structure] [Altitude / / Community structure relationships] [Spain / / Granada;Sierra Nevada;Mountain community structure;altitudinal relationships]."	 	"PT: J BD: Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical    factors; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12400059241"	 		 	 	 	 				 	0210-8984	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Madero,A.;Tinaut,A."	Distribucion altitudinal de lo vespidos en Sierra Nevada (Granada, Espana) Hymenoptera, Vespidae).	Actas do Congresso Iberico de Entomologia	 	1985	1985	2	3	383	392	"Environmental Sciences & Ecology;Zoology;Vespidae [Vertical distribution / / Altitudinal] [Spain / / Sierra Nevada;Altitudinal distribution including new locality records]."	 	"PT: J BD: Ecology; Distribution within habitat; Land zones; Palaearctic region;    Eurasia; Europe; UT: ZOOREC:ZOOR12200031232"	 		 	 	 	 				 	 	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
