Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	"Villar-Argaiz,M.;Medina-Sanchez,JM;Carrillo,P."	Microbial plankton response to contrasting climatic conditions: insights from community structure, productivity and fraction stoichiometry	Aquatic Microbial Ecology	Aquat.Microb.Ecol.	2002	Oct-23	29	3	253	266	"drought;atmospheric depositions;food web;phytoplankton vs bacteria interaction;productivity;stoichiometry;HIGH-MOUNTAIN LAKE;PHOSPHORUS LIMITATION;BIOMASS DISTRIBUTION;NUTRIENT DEFICIENCY;OLIGOTROPHIC LAKE;CANADIAN SHIELD;ORGANIC-CARBON;SIERRA-NEVADA;SAHARAN DUST;PHYTOPLANKTON;Environmental Sciences & Ecology;Marine & Freshwater Biology;Microbiology ER"	Climatic events are among the most important forces governing natural processes in ecosystems. Over a 3 yr period, we monitored changes in the hydrological, chemical and biological regimes of a high mountain lake severely affected by a drought that peaked in 1995. During the drought, the decrease in lake volume enhanced the contribution of the sediment to the lake nutrient budget. The community became more complex, with the appearance of ciliates and heterotrophic nanoflagellates, organisms rarely found prior to the drought. The impaired post-drought recovery of the zooplankton, which did not reach normal densities for this lake until 1997, resulted in a microbial-dominated food web in 1996 and a classical grazing food web in 1997. Besides the species composition or abundance and the autotrophic to heterotrophic ratio, food web changes associated with the drought and atmospheric nutrient inputs were reflected in the stoichiometry and contribution of both bacteria and phytoplankton fractions to the planktonic particulate matter. Specific productivity measurements showed that cellular N:P ratios could be used to evaluate the growth conditions of phytoplankton but not of bacteria, indicating that an element other than P may limit bacteria growth. Assessments of phytoplankton and bacteria productivity and of the photosynthetic carbon release relative to bacteria demand in microcosms revealed that after a phosphorus pulse, the phytoplankton N:P ratio determines the nature of the interaction between phytoplankton and bacteria as either commensalistic or competitive for inorganic P. If phytoplankton N:P is initially high (P-deficient algae), a P pulse can reduce photosynthetic extracellular release (PER) and bacteria can experience C limitation, whereas if phytoplankton N:P is initially low (P-sufficient algae) and bacteria N:P is high, increased PER is observed and competition for inorganic P may occur.	PT: J	 		 	 	 	 				 	0948-3055	 	"Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain. Univ Granada, Inst Agua, E-18071 Granada, Spain.; Villar-Argaiz, M (reprint author), Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain."	 	 	 	 	 	 	 	10.3354/ame029253	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Villar-Argaiz,M.;Medina-Sanchez,JM;Cruz-Pizarro,L.;Carrillo,P."	Inter- and intra-annual variability in the phytoplankton community of a high mountain lake: the influence of external (atmospheric) and internal (recycled) sources of phosphorus	Freshwater Biology	Freshwat.Biol.	2001	AUG	46	8	1017	1034	"atmospheric P inputs;carbon, nitrogen, phosphorus stoichiometry;nutrient recycling;phytoplankton;zooplankton;TAHOE CALIFORNIA NEVADA;OLIGOTROPHIC LAKE;NITROGEN;CARBON;GROWTH;ALGAE;SIZE;STOICHIOMETRY;SUCCESSION;Marine & Freshwater Biology ER"	1. The inter- and intra-annual changes in the biomass, elemental (carbon (C), nitrogen (N) and phosphorus (P)) and taxonomical composition of the phytoplankton in a high mountain lake in Spain were studied during 3 years with different physical (fluctuating hydrological regime) and chemical conditions. The importance of internal and external sources of P to the phytoplankton was estimated as the amount of P supplied via zooplankton recycling (internal) or through ice-melting and atmospheric deposition (external). 2. Inter-annual differences in phytoplankton biomass were associated with temperature and total dissolved phosphorus. In 1995, phytoplankton biomass was positively correlated with total dissolved phosphorus. In contrast, the negative relationship between zooplankton and seston biomass (direct predatory effects) and the positive relationship between zooplankton P excretion and phytoplankton biomass in 1997 (indirect P-recycling effects), reinforces the primary role of zooplankton in regulating the total biomass of phytoplankton but, at the same time, encouraging its growth via P-recycling. 3. Year-to-year variations in seston C : P and N : P ratios exceeded intra-annual variations. The C : P and N : P ratios were high in 1995, indicating strong P limitation. In contrast, in 1996 and 1997, these ratios were low during ice-out (C : P  1000%), zooplankton recycling (9-542%), and ice-melting processes (0.37-5.16%) satisfied the minimum demand for P of phytoplankton during 1996 and 1997. Although the effect of external forces was rather sporadic and unpredictable in comparison with biologically driven recycle processes, both may affect phytoplankton structure and elemental composition.	PT: J	 		 	 	 	 				 	0046-5070	 	"Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain. Univ Granada, Inst Agua, Granada, Spain.; Carrillo, P (reprint author), Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain."	 	 	 	 	 	 	 	10.1046/j.1365-2427.2001.00734.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Villar-Argaiz,M.;Sanchez,JMM;Cruz-Pizarro,L.;Carrillo,P."	Life history implications of calanoid Mixodiaptomus laciniatus in C : N : P stoichiometry	International Association of Theoretical and Applied Limnology, Vol 27, Pt 1, Proceedings	 	2000	 	27	 	527	531	"ZOOPLANKTON;NITROGEN;SIZE;Marine & Freshwater Biology ER"	 	"PT: S; PN: 1"	 	Williams,WD	INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY - PROCEEDINGS	 	 	 				 	"0368-0770; 3-510-54052-2"	 	"Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain.; Villar-Argaiz, M (reprint author), Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Viseras,C.;Calvache,ML;Soria,JM;Fernandez,J."	Differential features of alluvial fans controlled by tectonic or eustatic accommodation space. Examples from the Betic Cordillera, Spain	Geomorphology	Geomorphology	2003	Feb-01	50	01-Mar	181	202	"alluvial fans;morphometry;stratigraphic stacking pattern;accommodation space;Betic Cordillera;SEQUENCE STRATIGRAPHY;SE SPAIN;LATE PLEISTOCENE;SOUTHEAST SPAIN;SIERRA-NEVADA;LEVEL CHANGES;SORBAS BASIN;DEATH-VALLEY;SYSTEMS;SEDIMENTATION;Physical Geography;Geology ER"	"The creation of accommodation space in subaerial sedimentary environments is closely linked to uplift the source area (along basin-margin faults) or to a rise in base level. Depending (amongst others) on the relative importance of these two factors, the margins of terrestrial sedimentary basins (where alluvial fans develop) produce aggradational, progradational or retrogradational stratigraphic architecture. We studied a total of 43 Quaternary alluvial fans in the Granada and Bajo Segura basins (Betic Cordillera, Spain). The analysis of their stratigraphic architecture and sedimentary facies has revealed the existence of three groups characterised by distinct stratal stacking patterns, which is the result of differences in eustasy and tectonics. The qualitative and quantitative analysis of these alluvial fans and their drainage basins has allowed us to define certain characteristic geomorpbological patterns related, in each case, to the main mechanism operative in the creation of accommodation space. These patterns are described as follows. (1) Alluvial aggradation is the main result of high tectonic subsidence with the development of quite open, but small fans with a constant steep slope lacking incised channels and headward-eroding gullies. (2) In contrast, when the principal mechanism in creating accommodation space is low tectonic subsidence, progradation occurs and the fans are narrower and larger. Moreover, the slopes of such fans are less steep in relation to the drainage area than in the above case, being constant or even concave in longitudinal profile. They also have short, deep incised channels, culminating downfan in a depositional lobe. In inactive zones, long, deep headward-eroding gullies develop. (3) Areas of extremely low tectonic subsidence and base level rise produce very open fans in the sedimentary basin, although with a pronounced mountain embayment, which gives them a characteristic ""mushroom"" shape in plan view. In the latter case, retrogradation is the typical stratigraphic stacking pattern and the fans are quite extensive with respect to their drainage areas, usually showing a segmented longitudinal profile with a low gradient. The feeder channels do not surpass stream order 3, and various extremely long and shallow incised channels can appear. (4) Contrary to the case of fans developing under a regime of subsidence, when the accommodation is due to base level rise, the fan slopes bear no relation to the extent of the catchment basins. In such a case, the overall fan slope is strongly influenced by the extent of the mountain embayment because it determines the distributions of debris and sheet-flows over the alluvial surface. (C) 2002 Elsevier Science B.V. All rights reserved."	"PT: J; SI: SI"	 		 	 	 	 				 	0169-555X	 	"Univ Granada, Fac Ciencias, Dept Estrat & Paleontol, E-18071 Granada, Spain. Univ Granada, Dept Geodinam, E-18071 Granada, Spain. Univ Alicante, Dept Ciencias Tierra, E-03080 Alicante, Spain.; Viseras, C (reprint author), Univ Granada, Fac Ciencias, Dept Estrat & Paleontol, Campus Fuentenueva, E-18071 Granada, Spain.; viseras@goliat.ugr.es"	 	 	 	 	 	 	 	10.1016/S0169-555X(02)00214-3	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"VISERAS,E.;CAMACHO,JPM"	The B-Chromosome System of Omocestus-Bolivari - Changes in B-Behaviour in M4-Polysomic B-Males	Heredity	Heredity	1985	 	54	JUN	385	390	"Environmental Sciences & Ecology;Evolutionary Biology;Genetics & Heredity ER"	 	PT: J	 		 	 	 	 				 	0018-067X	 	VISERAS, E (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT GENET,E-18071 GRANADA,SPAIN.	 	 	 	 	 	 	 	10.1038/hdy.1985.55	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Vivero,JL;Hernandez-Bermejo,JE;Ligero,JP"	Conservation strategies and management guidelines for wild Prunus genetic resources in Andalusia, Spain	Genetic Resources and Crop Evolution	Genet.Resour.Crop Evol.	2001	OCT	48	5	533	546	"Andalusia;conservation guidelines;genetic resources;Prunus;Spain;ROSACEAE;MAHALEB;Agriculture;Plant Sciences ER"	"Six species of the genus Prunus occur in Andalusia. Matters regarding their ecology, ethnobotanical aspects and conservation are discussed, as well as knowledge about the germplasm of those species with greater economic importance and their degree of conservation, namely: P. avium, P. mahaleb and P. insititia. Various conservation measures are proposed for wild germplasm and for the germplasm of local varieties: a) conservation efforts should target the best populations, except in the case of P. avium and P. insititia, where every individual should be addressed, including both wild and local cultivars; b) the Dehesa del Camarate (Sierra Nevada) is proposed as an area for in situ germplasm conservation; c) the awareness of the importance of Prunus germplasm should be increased among forest workers, environmental managers and the public; d) some silvicultural techniques are proposed, such as mixed Prunus patches, hedge treatment, Z-tree selection at the early stages and the protection of root suckers; e) improved, selected P. avium and P. mahaleb germplasm should be used at highly productive sites since these two species can be cultivated as high value timber trees; f) some Prunus species can also provide profitable NTFPs in the region. Details regarding different collection areas are covered. Finally, some topics are recommended for scientific research. Three tables and a distribution map of Prunus species in Andalusia are included."	PT: J	 		 	 	 	 				 	0925-9864	 	"Bot Garden Cordoba, Cordoba 14004, Spain.; Ligero, JP (reprint author), Bot Garden Cordoba, Avda Linneo S-N, Cordoba 14004, Spain."	 	 	 	 	 	 	 	10.1023/A:1012233530814	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	von Proschwitz,T.	On the distribution and ecology of Vertigo substriata (Jeffreys), Vertigo modesta arctica (Wallenberg), Vertigo lilljeborgi (Westerlund) and Vertigo alpestris alder in France and on the Iberian Peninsula	Journal of Conchology	 	2004	DEC	38	 	411	420	"distribution;ecology;France;Iberian Peninsula;Spain;Vertigo alpestris;Vertigo lilljeborgi;Vertigo modesta arctica;Vertigo substriata;Vertigo baudoni;Vertigo acheila;Marine & Freshwater Biology;Zoology ER"	Museum material and literature data on Vertigo-species from France and the Iberian Peninsula have been revised and critically evaluated. Distribution maps based on all available data for four, in this area rare and poorly known, species: Vertigo substriata, V. modesta arctica, V. lilljeborgi and V. alpestris are presented. The distribution and ecology of the species in the area are discussed. Two species are restricted to higher altitudes in the Pyrenees: V. modesta arctica (3 localities) and V. lilljeborgi (2 localities - first record for Spain). V. substriata and V. alpestris both have a wider distribution, but are very rare and their occurrences scattered. V. alpestris is restricted to the northern and eastern parts of France, V. substriata occurs also in the Pyrenees and northern Spain and has ail isolated occurrence in the south (Sierra Nevada). The total distribution of both species is discussed and North and Middle European is considered a good characterisation of both. Vertigo Baudoni Massot, 1872 is a synonym of V. substriata. Vertigo acheila Servain, 1880 is a synonym of V. pygmaea and not of V. alpestris or V. moulinsiana as previously supposed.	"PT: J; PN: 4"	 		 	 	 	 				 	0022-0019	 	"Museum Nat Hist, Sect Invertebrate Zool, S-40235 Gothenburg, Sweden.; von Proschwitz, T (reprint author), Museum Nat Hist, Sect Invertebrate Zool, Box 7283, S-40235 Gothenburg, Sweden.; ted.vproschwitz@gnm.se"	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Werner,O.;Rams,S.;Ros,RM"	Genetic diversity of Pohlia bolanderi (Mniaceae), a rare and threatened moss in Sierra Nevada (Spain), estimated by ISSR molecular markers	Nova Hedwigia	Nova Hedwigia	2005	NOV	81	03-Apr	413	419	"genetic diversity;ISSR molecular markers;threatened species;bryophytes;Europe;RAPD MARKERS;AMPLIFICATION;DNA;Plant Sciences ER"	The genetic diversity of the only known population of Pohlia bolanderi (Lesq.) Broth. in Europe was studied by ISSR molecular markers. A few samples of a putative P. andalusica (Hohn.) Broth., growing mixed with P. bolanderi in one of the studied patches, were included in the analysis. The results show that P. andalusica is clearly distinct from P. bolanderi. The inter-species values for pairwise genetic distance obtained by using the Jaccard index are in the range 0.72-0.79. The intraspecies values found using the same index are between 0.03 and 0.38 in the case of P. andalusica and between 0.00 (genetically identical) and 0.47 in the case of P. bolanderi. This range points to the high genetic diversity of P. bolanderi, which is considered as a rare species. According to IUCN criteria, the available data suggest that P. bolanderi, which is mainly threatened by air pollution and tourist development, should be accepted as a vulnerable species in Europe.	PT: J	 		 	 	 	 				 	0029-5035	 	"Univ Murcia, Fac Biol, Dept Biol Vegetal, E-30100 Murcia, Spain.; Werner, O (reprint author), Univ Murcia, Fac Biol, Dept Biol Vegetal, Campus Espinardo, E-30100 Murcia, Spain.; werner@um.cs"	 	 	 	 	 	 	 	10.1127/0029-5035/2005/0081-0413	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Zaldivar,JG;Jabaloy,A.;GonzalezLodeiro,F."	Reactivation of the Mecina Detachment in the western sector of Sierra Nevada (Betic Cordilleras, SE Spain)	Comptes Rendus De L Academie Des Sciences Serie Ii Fascicule A-Sciences De La Terre Et Des Planetes	 	1996	Oct-03	323	7	615	622	"fault reactivation;Domino structures;asymmetric basins;MIOCENE;BASINS;Geology ER"	In the Internal Zones of the Betic Cordilleras, the Alpujarride Complex is superposed on the Nevado-Filabride Complex by the Mecina Detachment, which is a low-angle normal fault that was active throughout its whole extension before the Upper Miocene. In western Sierra Nevada, the detachment has been folded and reactivated since the Upper Miocene. A high-angle normal fault system with NW-SE strikes and a general domino structure is developed in the Alpujarride, but does not cut the detachment. The sediment geometry of the associated asymmetrical basins contributes towards the reconstruction of the fault system.	PT: J	 		 	 	 	 				 	 	 	Zaldivar, JG (reprint author), UNIV GRANADA,DEPT GEODINAM,GRANADA 18071,SPAIN.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	ZAMORA,R.	Avian-Habitat Relationships in a Mediterranean High Mountain	Revue D Ecologie-La Terre Et La Vie	 	1991	JUL-SEP	46	3	231	244	"DISCRIMINANT-ANALYSIS;VEGETATION STRUCTURE;COMMUNITY ORGANIZATION;GEOGRAPHIC-VARIATION;BIRD COMMUNITIES;PASSERINE BIRDS;BREEDING BIRDS;WOOD WARBLERS;FOREST;SELECTION;Environmental Sciences & Ecology ER"	The characteristics of the habitats of eight breeding species of birds in the pasture-scrubland of the high-mountain areas of the Sierra Nevada (S. Spain) were studied. Habitat composition and structure were determined by measuring 15 variables in 0.1 ha circular plots within the territories of breeding pairs. The passerines that nest in the high-mountain areas of the Sierra Nevada show different preferences in their choice of habitat. This interspecific segregation appears both with respect to the vertical complexity of the shrub layer (factor I), and to the patchy distribution of habitat components (factor II). Cluster analysis identified two groups of species: those preferring scrubland (Sylvia communis, Emberiza hortulana and Troglodytes troglodytes), and those favouring open ground (mainly Alauda arvensis, Anthus campestris and Oenanthe oenanthe). Emberiza cia shared characteristics common to both groups, while Phoenicurus ochruros bred in rocky terrain. Discriminant function analysis showed the importance of habitat composition (both shrubs and rocks) and structural variables in species segregation. According to these results, I recommend that studies about avian habitat use include quantitative estimates of rocky substrates, especially in high-mountain areas, tundras and deserts.	PT: J	 		 	 	 	 				 	0249-7395	 	ZAMORA, R (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT BIOL ANIM ECOL & GENET,E-18001 GRANADA,SPAIN.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
