PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Smith, Michael; Koren, Victor; Zhang, Ziya; Moreda, Fekadu; Cui, Zhengtao; Cosgrove, Brian; Mizukami, Naoki; Kitzmiller, David; Ding, Feng; Reed, Seann; Anderson, Eric; Schaake, John; Zhang, Yu; Andreassian, Vazken; Perrin, Charles; Coron, Laurent; Valery, Audrey; Khakbaz, Behnaz; Sorooshian, Soroosh; Behrangi, Ali; Imam, Bisher; Hsu, Kuo-Lin; Todini, Ezio; Coccia, Gabriele; Mazzetti, Cinzia; Andres, Enrique Ortiz; Frances, Felix; Orozco, Ismael; Hartman, Robert; Henkel, Arthur; Fickenscher, Peter; Staggs, Scott				sorooshian, soroosh/B-3753-2008; Perrin, Charles/J-2486-2014; Frances, Felix/H-7179-2015; Mizukami, Naoki/J-7027-2015; 	sorooshian, soroosh/0000-0001-7774-5113; Perrin, Charles/0000-0001-8552-1881; Frances, Felix/0000-0003-1173-4969; Coccia, Gabriele/0000-0003-1124-3289			The distributed model intercomparison project - Phase 2: Experiment design and summary results of the western basin experiments								JOURNAL OF HYDROLOGY				507				300	329		10.1016/j.jhydrol.2013.08.040			DEC 12 2013	2013										9	0	0	1	0	9			0022-1694	1879-2707		WOS:000330490700025		
J	Palenzuela, Javier; Azcon-Aguilar, Concepcion; Barea, Jose-Miguel; da Silva, Gladstone Alves; Oehl, Fritz				Azcon, Concepcion/H-5873-2015	Azcon, Concepcion/0000-0003-3041-8566			Septoglomus altomontanum, a new arbuscular mycorrhizal fungus from mountainous and alpine areas in Andalucia (southern Spain).								IMA fungus				4	2			243	9		10.5598/imafungus.2013.04.02.09			2013-Dec	2013										7	0	0	7	0	7			2210-6340			MEDLINE:24563836	24563836	
J	Kefauver, Shawn C.; Penuelas, Josep; Ustin, Susan				Penuelas, Josep/D-9704-2011; Kefauver, Shawn/D-7313-2014	Penuelas, Josep/0000-0002-7215-0150; Kefauver, Shawn/0000-0002-1687-1965			Using topographic and remotely sensed variables to assess ozone injury to conifers in the Sierra Nevada (USA) and Catalonia (Spain)								REMOTE SENSING OF ENVIRONMENT				139				138	148		10.1016/j.rse.2013.07.037			DEC 2013	2013										2	0	0	2	0	2			0034-4257	1879-0704		WOS:000329417700012		
J	Zeller-Lukashort, H. C.; Werno, A.; Kurz, M. A.								A new species of Micropterix Hubner, [1825] from southern Spain (Lepidoptera: Micropterigidae)								SHILAP-REVISTA DE LEPIDOPTEROLOGIA				41	164			489	494					DEC 2013	2013										0	0	0	0	0	0			0300-5267			WOS:000329162800006		
J	Herrero, Asier; Castro, Jorge; Zamora, Regino; Delgado-Huertas, Antonio; Querejeta, Jose I.				Castro, Jorge/M-1509-2014; Querejeta, Jose/B-6297-2008; Delgado, Antonio/F-6866-2011; 	Castro, Jorge/0000-0002-6362-2240; Delgado, Antonio/0000-0002-7240-1570; Querejeta, Jose Ignacio/0000-0002-9547-0974			Growth and stable isotope signals associated with drought-related mortality in saplings of two coexisting pine species								OECOLOGIA				173	4			1613	1624		10.1007/s00442-013-2707-7			DEC 2013	2013										7	1	0	7	0	8			0029-8549	1432-1939		WOS:000328210000041	23797412	
J	Maranon-Jimenez, Sara; Castro, Jorge; Ignacio Querejeta, Jose; Fernandez-Ondono, Emilia; Allen, Craig D.				Fernandez-Ondono, Emilia/L-9536-2014; Castro, Jorge/M-1509-2014; Querejeta, Jose/B-6297-2008; Maranon, Sara/A-7926-2013; 	Fernandez-Ondono, Emilia/0000-0002-3530-9302; Castro, Jorge/0000-0002-6362-2240; Querejeta, Jose Ignacio/0000-0002-9547-0974			Post-fire wood management alters water stress, growth, and performance of pine regeneration in a Mediterranean ecosystem								FOREST ECOLOGY AND MANAGEMENT				308				231	239		10.1016/j.foreco.2013.07.009			NOV 15 2013	2013										13	0	0	8	0	13			0378-1127	1872-7042		WOS:000328522200025		
J	Woodward, Casandra; Johnson, Dale W.; Meadows, Matthew W.; Miller, Watkins W.; Hynes, Meagan M.; Robertson, Carrina M.								Nutrient Hot Spots in a Sierra Nevada Forest Soil: Temporal Characteristics and Relations to Microbial Communities								SOIL SCIENCE				178	11			585	595		10.1097/SS.0000000000000023			NOV 2013	2013										1	0	0	1	0	1			0038-075X	1538-9243		WOS:000335331200001		
J	Fernandez-Ramos, C.; Ballesteros, O.; Blanc, R.; Zafra-Gomez, A.; Camino-Sanchez, F. J.; Navalon, A.; Vilchez, J. L.				Vilchez Quero, Jose Luis/L-5369-2014; Ballesteros, Oscar/B-3747-2016; Zafra-Gomez, Alberto/L-9864-2014; 	Vilchez Quero, Jose Luis/0000-0002-1653-6390; Ballesteros, Oscar/0000-0002-7346-8929; Zafra-Gomez, Alberto/0000-0002-3437-6212; Vilchez Quero, Jose Luis/0000-0002-1654-5086			Determination of alcohol sulfates and alcohol ethoxysulfates in marine and river sediments using liquid chromatography-tandem mass spectrometry								TALANTA				115				606	615		10.1016/j.talanta.2013.05.058			OCT 15 2013	2013										2	0	0	1	0	2			0039-9140	1873-3573		WOS:000328095600086	24054639	
J	Pisa, Sergio; Werner, Olaf; Vanderpoorten, Alain; Magdy, Mahmoud; Ros, Rosa M.				Magdy, Mahmoud/B-6595-2014; ROS, ROSA /J-9780-2014; WERNER, OLAF/K-2374-2014	Magdy, Mahmoud/0000-0002-6815-6306; ROS, ROSA /0000-0003-2115-2911; WERNER, OLAF/0000-0003-0601-3964			ELEVATIONAL PATTERNS OF GENETIC VARIATION IN THE COSMOPOLITAN MOSS BRYUM ARGENTEUM (BRYACEAE)								AMERICAN JOURNAL OF BOTANY				100	10			2000	2008		10.3732/ajb.1300100			OCT 2013	2013										9	0	0	8	0	9			0002-9122	1537-2197		WOS:000325712800008	24091785	
J	Achotegui-Castells, Ander; Llusia, Joan; Hodar, Jose A.; Penuelas, Josep				Penuelas, Josep/D-9704-2011	Penuelas, Josep/0000-0002-7215-0150			Needle terpene concentrations and emissions of two coexisting subspecies of Scots pine attacked by the pine processionary moth (Thaumetopoea pityocampa)								ACTA PHYSIOLOGIAE PLANTARUM				35	10			3047	3058		10.1007/s11738-013-1337-3			OCT 2013	2013										6	0	0	5	0	6			0137-5881			WOS:000324549000017		
J	Barrero, Alejandro F.; Mar Herrador del Pino, M.; Gonzalez Portero, Adriana; Arteaga Buron, Pilar; Arteaga, Jesus F.; Burillo Alquezar, Jesus; Elisa Diaz, Carmen; Gonzalez Coloma, Azucena				Arteaga, Jesus/K-8129-2014; Alejandro, Barrero/G-8243-2015	Arteaga, Jesus/0000-0001-8153-6621; Alejandro, Barrero/0000-0002-3058-8760			Terpenes and polyacetylenes from cultivated Artemisia granatensis boiss (Royal chamomile) and their defensive properties								PHYTOCHEMISTRY				94				192	197		10.1016/j.phytochem.2013.04.002			OCT 2013	2013										0	0	0	0	0	0			0031-9422			WOS:000324721100021	23642456	
J	Valbuena-Carabana, Maria; Gil, Luis				Gil, Luis/E-3216-2014	Gil, Luis/0000-0002-5252-2607			Genetic resilience in a historically profited root sprouting oak (Quercus pyrenaica Willd.) at its southern boundary								TREE GENETICS & GENOMES				9	5			1129	1142		10.1007/s11295-013-0614-z			OCT 2013	2013										5	0	0	5	0	5			1614-2942			WOS:000324514800001		
J	Alasaad, Samer; Jowers, Michael J.; Garrido-Garcia, Jose A.; Wandeler, Peter; Fickel, Joerns; Sanchez, Antonio; Soriguer, Ramon C.				Angelone-Alasaad, Samer/G-4727-2013; Soriguer, Ramon/J-1494-2014; Sanchez, Antonio/N-4174-2015; 	Angelone-Alasaad, Samer/0000-0003-0868-7276; Soriguer, Ramon/0000-0002-9165-7766; Sanchez, Antonio/0000-0002-6715-8158; Jowers, Michael J/0000-0001-8935-5913			Noninvasive molecular and morphological evidences for an undiscovered population of snow vole in Southern Spain								MITOCHONDRIAL DNA				24	5			596	601		10.3109/19401736.2013.772148			OCT 2013	2013										0	0	0	0	0	0			1940-1736	1940-1744		WOS:000324536500028	23521599	
J	White, Angela M.; Zipkin, Elise F.; Manley, Patricia N.; Schlesinger, Matthew D.				White, Angela/N-7088-2013	White, Angela/0000-0001-7499-7390			Simulating avian species and foraging group responses to fuel reduction treatments in coniferous forests								FOREST ECOLOGY AND MANAGEMENT				304				261	274		10.1016/j.foreco.2013.04.039			SEP 15 2013	2013										3	0	0	2	0	3			0378-1127			WOS:000324351000027		
J	Fernandez, Carlos; Czeck, Dyanna M.; Diaz-Azpiroz, Manuel				Fernandez, Carlos/A-6033-2015; Diaz Azpiroz, Manuel/J-8837-2016	Fernandez, Carlos/0000-0001-5135-7972; Diaz Azpiroz, Manuel/0000-0003-4038-7599			Testing the model of oblique transpression with oblique extrusion in two natural cases: Steps and consequences								JOURNAL OF STRUCTURAL GEOLOGY				54				85	102		10.1016/j.jsg.2013.07.001			SEP 2013	2013										5	1	0	0	0	6			0191-8141			WOS:000324849100005		
J	Alasaad, Samer; Granados, Jose E.; Fandos, Paulino; Cano-Manuel, Francisco-Javier; Soriguer, Ramon C.; Perez, Jesus M.				Soriguer, Ramon/J-1494-2014	Soriguer, Ramon/0000-0002-9165-7766			The use of radio-collars for monitoring wildlife diseases: a case study from Iberian ibex affected by Sarcoptes scabiei in Sierra Nevada, Spain.								Parasites & Vectors				6				1	5					Aug 22 2013	2013										2	0	0	1	0	2			1756-3305			ZOOREC:ZOOR15002006965		
J	Alasaad, Samer; Granados, Jose E.; Fandos, Paulino; Cano-Manuel, Francisco-Javier; Soriguer, Ramon C.; Perez, Jesus M.				Angelone-Alasaad, Samer/G-4727-2013; Soriguer, Ramon/J-1494-2014; Fandos, Paulino/M-7304-2015; CSIC, EBD Donana/C-4157-2011	Angelone-Alasaad, Samer/0000-0003-0868-7276; Soriguer, Ramon/0000-0002-9165-7766; Fandos, Paulino/0000-0002-9607-8931; CSIC, EBD Donana/0000-0003-4318-6602			The use of radio-collars for monitoring wildlife diseases: a case study from Iberian ibex affected by Sarcoptes scabiei in Sierra Nevada, Spain								PARASITES & VECTORS				6						242	10.1186/1756-3305-6-242			AUG 22 2013	2013										1	0	0	0	0	1			1756-3305			WOS:000323526300001	23965311	
J	Bailen, Maria; Julio, Luis F.; Diaz, Carmen E.; Sanz, Jesus; Martinez-Diaz, Rafael A.; Cabrera, Raimundo; Burillo, Jesus; Gonzalez-Coloma, Azucena				Cabrera, Raimundo/H-9339-2015; 	Cabrera, Raimundo/0000-0002-9512-7754; Bailen, Maria/0000-0001-5201-906X			Chemical composition and biological effects of essential oils from Artemisia absinthium L. cultivated under different environmental conditions								INDUSTRIAL CROPS AND PRODUCTS				49				102	107		10.1016/j.indcrop.2013.04.055			AUG 2013	2013										14	0	0	6	1	14			0926-6690			WOS:000324566600014		
J	Gomez-Ortiz, Antonio; Oliva, Marc; Salva-Catarineu, Montserrat; Salvador-Franch, Ferran				Oliva, Marc/K-5423-2014	Oliva, Marc/0000-0001-6521-6388			The environmental protection of landscapes in the high semiarid Mediterranean mountain of Sierra Nevada National Park (Spain): Historical evolution and future perspectives								APPLIED GEOGRAPHY				42				227	239		10.1016/j.apgeog.2013.02.006			AUG 2013	2013										3	1	0	1	0	4			0143-6228			WOS:000323360100023		
J	Blanco-Pastor, J. L.; Fernandez-Mazuecos, M.; Vargas, P.					Fernandez-Mazuecos, Mario/0000-0003-4027-6477			Past and future demographic dynamics of alpine species: limited genetic consequences despite dramatic range contraction in a plant from the Spanish Sierra Nevada								MOLECULAR ECOLOGY				22	16			4177	4195		10.1111/mec.12383			AUG 2013	2013										10	0	0	10	0	12			0962-1083	1365-294X		WOS:000322886400005	23844700	
J	Carinanos, Paloma; Diaz de la Guardia, Consuelo; Antonio Algarra, Jose; De Linares, Concepcion; Ma Irurita, Jose				Carinanos, Paloma/K-5696-2014; Diaz de la Guardia, Consuelo/L-2702-2014; De Linares, Concepcion/F-9313-2016	Carinanos, Paloma/0000-0002-8955-2383; Diaz de la Guardia, Consuelo/0000-0002-1819-0610; De Linares, Concepcion/0000-0002-2047-3337			The pollen counts as bioindicator of meteorological trends and tool for assessing the status of endangered species: the case of Artemisia in Sierra Nevada (Spain)								CLIMATIC CHANGE				119	3-4			799	813		10.1007/s10584-013-0751-2			AUG 2013	2013										4	0	0	5	0	6			0165-0009			WOS:000321955300021		
J	Jesus Casas, J.; Larranaga, Aitor; Menendez, Margarita; Pozo, Jesus; Basaguren, Ana; Martinez, Aingeru; Perez, Javier; Gonzalez, Jose M.; Molla, Salvador; Casado, Carmen; Descals, Enrique; Roblas, Neftali; Antonio Lopez-Gonzalez, J.; Luis Valenzuela, J.				Pozo, Jesus/B-4719-2013; Valenzuela, Juan Luis/L-6974-2014; Perez, Javier/K-6205-2012; Gonzalez, Jose/A-3835-2009; Lopez-Gonzalez, Juan Antonio/H-5491-2015; Larranaga, Aitor/A-6185-2009; SGIKER, Cienciometria/A-5759-2012; Carmen, Casado/B-8307-2016; 	Pozo, Jesus/0000-0003-3104-5423; Valenzuela, Juan Luis/0000-0002-5726-3464; Gonzalez, Jose/0000-0001-7289-8321; Lopez-Gonzalez, Juan Antonio/0000-0001-8502-5407; Casas Jimenez, Jose Jesus/0000-0003-0928-0080			Leaf litter decomposition of native and introduced tree species of contrasting quality in headwater streams: How does the regional setting matter?								SCIENCE OF THE TOTAL ENVIRONMENT				458				197	208		10.1016/j.scitotenv.2013.04.004			AUG 1 2013	2013										8	1	0	7	0	9			0048-9697			WOS:000320901700023	23648449	
J	Monserrat, V. J.; Trivino, V.; Acevedo, F.; Garcia, A.								New data on some brown lacewings species from the Iberian Peninsula and the Canary Islands, including a new Neotropical invasive species in Portugal				NUEVOS DATOS SOBRE ALGUNAS ESPECIES DE HEMEROBIDOS DE LA PENINSULA IBERICA E ISLAS CANARIAS, INCLUYENDO UNA NUEVA ESPECIE INVASORA DE ORIGEN NEOTROPICAL EN PORTUGAL (INSECTA, NEUROPTERA, HEMEROBIIDAE)				Graellsia				69	2			157	168		10.3989/graellsia.2013.v69.083			JUL-DEC 2013	2013										0	0	0	2	0	2			0367-5041	1989-953X		BCI:BCI201400316020		
J	Reboleiro-Rivas, P.; Juarez-Jimenez, B.; Martinez-Toledo, M., V; Rodelas, B.; Andrade, L.; Gonzalez-Lopez, J.; Fenice, M.				Juarez-Jimenez, MJ Belen/L-4241-2014; Reboleiro-Rivas, Patricia/N-3208-2014	Juarez-Jimenez, MJ Belen/0000-0001-8495-7093; Reboleiro-Rivas, Patricia/0000-0002-1531-9503			Bacterial Communities' Structure in a High mountain lake during the ice-free season: cultural and PCR-TGGE investigations								INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH				7	3			785	796					SUM 2013	2013										0	0	0	0	0	0			1735-6865			WOS:000319952600017		
J	Palomo, Ignacio; Martin-Lopez, Berta; Potschin, Marion; Haines-Young, Roy; Montes, Carlos				Family Name Deactivated, Given Names Deactivated/D-4398-2014; 	Family Name Deactivated, Given Names Deactivated/0000-0002-4573-5989; Martin-Lopez, Berta/0000-0003-2622-0135; Potschin, Marion/0000-0002-6392-736X			National Parks, buffer zones and surrounding lands: Mapping ecosystem service flows								ECOSYSTEM SERVICES				4		SI		104	116		10.1016/j.ecoser.2012.09.001			JUN 2013	2013										53	4	0	32	0	59			2212-0416			WOS:000209520700012		
J	Garcia-Nieto, Ana P.; Garcia-Llorente, Marina; Iniesta-Arandia, Irene; Martin-Lopez, Berta				GARCIA, MARINA/L-3550-2014; 	GARCIA, MARINA/0000-0002-3527-9318; Iniesta-Arandia, Irene/0000-0002-1304-3232; Martin-Lopez, Berta/0000-0003-2622-0135			Mapping forest ecosystem services: From providing units to beneficiaries								ECOSYSTEM SERVICES				4		SI		126	138		10.1016/j.ecoser.2013.03.003			JUN 2013	2013										31	0	0	18	0	31			2212-0416			WOS:000209520700014		
J	Hodar, Jose A.; Torres-Muros, Lucia; Senhadji, Karim								Timing and intensity of bush cricket predation on egg batches of pine processionary moth: no evidence of population control								AGRICULTURAL AND FOREST ENTOMOLOGY				15	2			204	211		10.1111/afe.12006			MAY 2013	2013										2	0	0	2	0	2			1461-9555			WOS:000317688200012		
J	Perez-Martinez, Carmen; Jimenez, Laura; Moreno, Emilio; Conde-Porcuna, Jose M.				Conde-Porcuna, Jose/L-9665-2014; Perez-Martinez, Carmen/K-1219-2014; Moreno, Emilio/G-9877-2016; Jimenez, Laura/G-9885-2016	Conde-Porcuna, Jose/0000-0002-5074-2796; Perez-Martinez, Carmen/0000-0001-8777-4487; Moreno, Emilio/0000-0001-6027-7333; Jimenez, Laura/0000-0002-8768-987X			Emergence pattern and hatching cues of Daphnia pulicaria (Crustacea, Cladocera) in an alpine lake								HYDROBIOLOGIA				707	1			47	57		10.1007/s10750-012-1404-6			MAY 2013	2013										1	0	0	1	0	1			0018-8158			WOS:000316332300004		
J	Garcia-Alix, A.; Jimenez-Espejo, F. J.; Lozano, J. A.; Jimenez-Moreno, G.; Martinez-Ruiz, F.; Garcia Sanjuan, L.; Aranda Jimenez, G.; Garcia Alfonso, E.; Ruiz-Puertas, G.; Anderson, R. Scott				Martinez-Ruiz, Francisca/C-5908-2014; Garcia-Alix, Antonio/H-2464-2011; Jimenez-Espejo, Francisco /F-4486-2016; 	Martinez-Ruiz, Francisca/0000-0002-8301-4453; Aranda, Gonzalo/0000-0003-1925-0221; Garcia-Alix, Antonio/0000-0002-1823-488X; Jimenez-Espejo, Francisco /0000-0002-0335-8580; Jimenez Moreno, Gonzalo/0000-0001-7185-8686			Anthropogenic impact and lead pollution throughout the Holocene in Southern Iberia								SCIENCE OF THE TOTAL ENVIRONMENT				449				451	460		10.1016/j.scitotenv.2013.01.081			APR 1 2013	2013										18	2	0	8	0	20			0048-9697			WOS:000317538200052	23454707	
J	Palacín-Arce, A.; Mariscal-Arcas, M.; Monteagudo, C.; Fernández de Alba-Sánchez, M.C.; Gómez-Puerto, J.R.; Ruiz-Verdeja, C.; Beas-Jiménez, J.D.; Olea-Serrano, F.				Monteagudo, Celia/M-1460-2014; 	Monteagudo, Celia/0000-0003-0529-379X; Beas-Jiménez, Juan de Dios/0000-0001-9805-029X			Analysis of the drinks that contribute to the hydration of Andalusian sportspeople	Análisis de bebidas que contribuyen a la hidratación de deportistas andaluces							Revista Andaluza de Medicina del Deporte				6	1			12	16					2013-03	2013										0	0	0	0	0	0			1888-7546			SCIELO:S1888-75462013000100004		
J	Jimenez-Moreno, Gonzalo; Garcia-Alix, Antonio; Dolores Hernandez-Corbalan, Maria; Anderson, R. Scott; Delgado-Huertas, Antonio				Garcia-Alix, Antonio/H-2464-2011; Delgado, Antonio/F-6866-2011; 	Garcia-Alix, Antonio/0000-0002-1823-488X; Delgado, Antonio/0000-0002-7240-1570; Jimenez Moreno, Gonzalo/0000-0001-7185-8686			Vegetation, fire, climate and human disturbance history in the southwestern Mediterranean area during the late Holocene								QUATERNARY RESEARCH				79	2			110	122		10.1016/j.yqres.2012.11.008			MAR 2013	2013										10	0	0	6	0	10			0033-5894			WOS:000315757700002		
J	Zamora-Camacho, F. J.; Reguera, S.; Moreno-Rueda, G.; Pleguezuelos, J. M.				Moreno-Rueda, Gregorio/K-7068-2014; 	Moreno-Rueda, Gregorio/0000-0002-6726-7215; REGUERA PANIZO, SENDA/0000-0002-3867-9210			Patterns of seasonal activity in a Mediterranean lizard along a 2200 m altitudinal gradient								JOURNAL OF THERMAL BIOLOGY				38	2			64	69		10.1016/j.jtherbio.2012.11.002			FEB 2013	2013										15	0	0	17	0	17			0306-4565			WOS:000315838300002		
J	Eyer, P. A.; Leniaud, L.; Darras, H.; Aron, S.				Darras, Hugo/F-6588-2013				Hybridogenesis through thelytokous parthenogenesis in two Cataglyphis desert ants								MOLECULAR ECOLOGY				22	4			947	955		10.1111/mec.12141			FEB 2013	2013										8	0	0	7	0	8			0962-1083			WOS:000314220900005	23216892	
J	Fletcher, William J.; Debret, Maxime; Goni, Maria Fernanda Sanchez					Fletcher, William/0000-0001-8918-0690; Sanchez Goni, Maria Fernanda/0000-0001-8238-7488			Mid-Holocene emergence of a low-frequency millennial oscillation in western Mediterranean climate: Implications for past dynamics of the North Atlantic atmospheric westerlies								HOLOCENE				23	2			153	166		10.1177/0959683612460783			FEB 2013	2013										36	0	0	14	0	36			0959-6836	1477-0911		WOS:000313980100001		
J	Huertegn, Jochen; Rudersdorf, Andreas; Gruetzner, Christoph; Reicherter, Klaus				Gruetzner, Christoph/D-6888-2012				Morphotectonics of the Padul-Niguelas Fault Zone, southern Spain								ANNALS OF GEOPHYSICS				56	6	SI				S0679	10.4401/ag-6208			2013	2013										1	0	0	0	0	1			1593-5213	2037-416X		WOS:000335834000011		
J	Ari Noriega, Jorge; Solis, Cesil; Garcia, Hector; Murillo-Ramos, Leidys; Manuel Renjifo, Juan; Eliecer Olarte, Jorge								Dung beetles (Coleoptera: Scarabaeinae) from the Caribbean Region of Colombia								CALDASIA				35	2			465	477					2013	2013										0	0	0	0	1	1			0366-5232			WOS:000329567800016		
J	Gavilan, Rosario G.; Jimenez-Alfaro, Borja; Bacchetta, Gianluigi; Dimopoulos, Panayotis; Mucina, Ladislav								Mountain Biodiversity patterns in Southern Europe and North Africa								Lazaroa				34				7	10		10.5209/rev_LAZA.2013.v34.n1.43650			2013	2013										2	0	0	3	0	4			0210-9778	1988-3307		BCI:BCI201400105204		
J	Fernandez Calzado, Maria Rosa; Molero Mesa, Joaquin								Changes in the summit flora of a Mediterranean mountain (Sierra Nevada, Spain) as a possible effect of climate change								Lazaroa				34				65	75		10.5209/rev_LAZA.2013.v34.n1.41523			2013	2013										2	0	0	4	0	4			0210-9778	1988-3307		BCI:BCI201400105210		
S	Pimentel, Rafael; Herrero, Javier; Jose Polo, Maria				Herrero, Javier/K-6880-2014; Polo, Maria J./L-8018-2014	Herrero, Javier/0000-0002-5741-6301; Polo, Maria J./0000-0002-6296-2198	Neale, CMU; Maltese, A		Estimating snow albedo patterns in a Mediterranean site from Landsat TM and ETM plus images								REMOTE SENSING FOR AGRICULTURE, ECOSYSTEMS, AND HYDROLOGY XV		Proceedings of SPIE		8887						88870L	10.1117/12.2029064			2013	2013						Conference on Remote Sensing for Agriculture, Ecosystems, and Hydrology XV part of the 20th International Symposium on Remote SensingConference on Remote Sensing for Agriculture, Ecosystems, and Hydrology XV part of the 20th International Symposium on Remote Sensing	SEP 23-26, 2013SEP 23-26, 2013	Int Soc Opt EngnInt Soc Opt Engn	Dresden, GERMANYDresden, GERMANY	1	0	0	0	0	1			0277-786X		978-0-8194-9756-7	WOS:000328503200016		
